QB,RB,RB,WR,WR,WR,TE,FX,DST,Salary,Projection
QB5,RB1,RB3,WR1,WR10,WR11,TE2,TE6,DST4,48400,128.3
QB5,RB1,RB3,WR1,WR10,WR12,TE1,TE6,DST4,48400,133.4
QB5,RB1,RB3,WR2,WR10,WR11,TE1,TE6,DST4,48400,133.5
QB5,RB1,RB4,WR1,WR2,WR17,TE1,TE7,DST4,48400,133.6
QB5,RB1,RB4,WR1,WR2,WR19,TE1,TE2,DST4,48400,126.7
QB5,RB1,RB4,WR1,WR10,WR11,TE1,TE6,DST4,48400,131.0
QB5,RB1,RB5,WR1,WR2,WR16,TE3,TE7,DST4,48400,137.0
QB5,RB1,RB5,WR1,WR2,WR18,TE2,TE3,DST4,48400,124.7
QB5,RB1,RB6,WR1,WR2,WR15,TE3,TE7,DST4,48400,139.6
QB5,RB1,RB6,WR1,WR2,WR16,TE2,TE7,DST4,48400,137.9
QB5,RB1,RB6,WR1,WR2,WR18,TE1,TE3,DST4,48400,128.8
QB5,RB1,RB12,WR1,WR2,WR10,TE2,TE7,DST4,48400,130.9
QB5,RB1,RB12,WR1,WR2,WR11,TE1,TE7,DST4,48400,133.5
QB5,RB1,RB12,WR1,WR2,WR15,TE2,TE3,DST4,48400,130.6
QB5,RB1,RB12,WR1,WR2,WR16,TE1,TE3,DST4,48400,132.1
QB5,RB1,RB13,WR1,WR2,WR12,TE2,TE3,DST4,48400,127.6
QB5,RB1,RB13,WR1,WR2,WR13,TE1,TE3,DST4,48400,125.7
QB5,RB1,RB13,WR1,WR2,WR14,TE1,TE2,DST4,48400,126.6
QB5,RB1,RB14,WR1,WR2,WR10,TE2,TE3,DST4,48400,131.1
QB5,RB1,RB14,WR1,WR2,WR11,TE1,TE3,DST4,48400,133.7
QB5,RB1,RB14,WR1,WR2,WR12,TE1,TE2,DST4,48400,135.6
QB5,RB2,RB3,WR1,WR2,WR12,TE3,TE8,DST4,48400,139.1
QB5,RB2,RB3,WR1,WR2,WR12,TE6,TE7,DST4,48400,138.9
QB5,RB2,RB3,WR1,WR2,WR13,TE2,TE8,DST4,48400,134.0
QB5,RB2,RB3,WR1,WR2,WR14,TE1,TE8,DST4,48400,138.1
QB5,RB2,RB3,WR1,WR2,WR17,TE1,TE6,DST4,48400,129.1
QB5,RB2,RB3,WR1,WR10,WR14,TE2,TE3,DST4,48400,132.6
QB5,RB2,RB3,WR1,WR10,WR15,TE1,TE3,DST4,48400,134.7
QB5,RB2,RB3,WR1,WR10,WR16,TE1,TE2,DST4,48400,133.0
QB5,RB2,RB3,WR1,WR11,WR13,TE2,TE3,DST4,48400,131.1
QB5,RB2,RB3,WR1,WR11,WR14,TE1,TE3,DST4,48400,135.2
QB5,RB2,RB3,WR1,WR11,WR15,TE1,TE2,DST4,48400,134.1
QB5,RB2,RB3,WR1,WR12,WR13,TE1,TE3,DST4,48400,136.2
QB5,RB2,RB3,WR1,WR12,WR14,TE1,TE2,DST4,48400,137.1
QB5,RB2,RB3,WR2,WR10,WR13,TE2,TE3,DST4,48400,133.7
QB5,RB2,RB3,WR2,WR10,WR14,TE1,TE3,DST4,48400,137.8
QB5,RB2,RB3,WR2,WR10,WR15,TE1,TE2,DST4,48400,136.7
QB5,RB2,RB3,WR2,WR11,WR12,TE2,TE3,DST4,48400,138.2
QB5,RB2,RB3,WR2,WR11,WR13,TE1,TE3,DST4,48400,136.3
QB5,RB2,RB3,WR2,WR11,WR14,TE1,TE2,DST4,48400,137.2
QB5,RB2,RB3,WR2,WR12,WR13,TE1,TE2,DST4,48400,138.2
QB5,RB2,RB4,WR1,WR2,WR11,TE3,TE8,DST4,48400,136.7
QB5,RB2,RB4,WR1,WR2,WR11,TE6,TE7,DST4,48400,136.5
QB5,RB2,RB4,WR1,WR2,WR12,TE2,TE8,DST4,48400,138.6
QB5,RB2,RB4,WR1,WR2,WR13,TE1,TE8,DST4,48400,136.7
QB5,RB2,RB4,WR1,WR2,WR16,TE3,TE6,DST4,48400,135.1
QB5,RB2,RB4,WR1,WR10,WR13,TE2,TE3,DST4,48400,131.2
QB5,RB2,RB4,WR1,WR10,WR14,TE1,TE3,DST4,48400,135.3
QB5,RB2,RB4,WR1,WR10,WR15,TE1,TE2,DST4,48400,134.2
QB5,RB2,RB4,WR1,WR11,WR12,TE2,TE3,DST4,48400,135.7
QB5,RB2,RB4,WR1,WR11,WR13,TE1,TE3,DST4,48400,133.8
QB5,RB2,RB4,WR1,WR11,WR14,TE1,TE2,DST4,48400,134.7
QB5,RB2,RB4,WR1,WR12,WR13,TE1,TE2,DST4,48400,135.7
QB5,RB2,RB4,WR2,WR10,WR12,TE2,TE3,DST4,48400,138.3
QB5,RB2,RB4,WR2,WR10,WR13,TE1,TE3,DST4,48400,136.4
QB5,RB2,RB4,WR2,WR10,WR14,TE1,TE2,DST4,48400,137.3
QB5,RB2,RB4,WR2,WR11,WR12,TE1,TE3,DST4,48400,140.9
QB5,RB2,RB4,WR2,WR11,WR13,TE1,TE2,DST4,48400,135.8
QB5,RB2,RB5,WR1,WR2,WR10,TE3,TE8,DST4,48400,134.2
QB5,RB2,RB5,WR1,WR2,WR10,TE6,TE7,DST4,48400,134.0
QB5,RB2,RB5,WR1,WR2,WR11,TE2,TE8,DST4,48400,133.6
QB5,RB2,RB5,WR1,WR2,WR12,TE1,TE8,DST4,48400,138.7
QB5,RB2,RB5,WR1,WR2,WR15,TE3,TE6,DST4,48400,133.7
QB5,RB2,RB5,WR1,WR2,WR16,TE2,TE6,DST4,48400,132.0
QB5,RB2,RB5,WR1,WR10,WR12,TE2,TE3,DST4,48400,133.2
QB5,RB2,RB5,WR1,WR10,WR13,TE1,TE3,DST4,48400,131.3
QB5,RB2,RB5,WR1,WR10,WR14,TE1,TE2,DST4,48400,132.2
QB5,RB2,RB5,WR1,WR11,WR12,TE1,TE3,DST4,48400,135.8
QB5,RB2,RB5,WR1,WR11,WR13,TE1,TE2,DST4,48400,130.7
QB5,RB2,RB5,WR2,WR10,WR11,TE2,TE3,DST4,48400,133.3
QB5,RB2,RB5,WR2,WR10,WR12,TE1,TE3,DST4,48400,138.4
QB5,RB2,RB5,WR2,WR10,WR13,TE1,TE2,DST4,48400,133.3
QB5,RB2,RB5,WR2,WR11,WR12,TE1,TE2,DST4,48400,137.8
QB5,RB2,RB6,WR1,WR2,WR10,TE2,TE8,DST4,48400,135.1
QB5,RB2,RB6,WR1,WR2,WR11,TE1,TE8,DST4,48400,137.7
QB5,RB2,RB6,WR1,WR2,WR14,TE3,TE6,DST4,48400,135.7
QB5,RB2,RB6,WR1,WR2,WR15,TE2,TE6,DST4,48400,134.6
QB5,RB2,RB6,WR1,WR2,WR16,TE1,TE6,DST4,48400,136.1
QB5,RB2,RB6,WR1,WR10,WR11,TE2,TE3,DST4,48400,132.2
QB5,RB2,RB6,WR1,WR10,WR12,TE1,TE3,DST4,48400,137.3
QB5,RB2,RB6,WR1,WR10,WR13,TE1,TE2,DST4,48400,132.2
QB5,RB2,RB6,WR1,WR11,WR12,TE1,TE2,DST4,48400,136.7
QB5,RB2,RB6,WR2,WR10,WR11,TE1,TE3,DST4,48400,137.4
QB5,RB2,RB6,WR2,WR10,WR12,TE1,TE2,DST4,48400,139.3
QB5,RB2,RB12,WR1,WR2,WR10,TE1,TE6,DST4,48400,129.1
QB5,RB3,RB4,WR1,WR2,WR14,TE3,TE7,DST4,48400,140.0
QB5,RB3,RB4,WR1,WR2,WR15,TE2,TE7,DST4,48400,138.9
QB5,RB3,RB4,WR1,WR2,WR16,TE1,TE7,DST4,48400,140.4
QB5,RB3,RB4,WR1,WR2,WR18,TE1,TE2,DST4,48400,128.1
QB5,RB3,RB5,WR1,WR2,WR13,TE3,TE7,DST4,48400,136.0
QB5,RB3,RB5,WR1,WR2,WR14,TE2,TE7,DST4,48400,136.9
QB5,RB3,RB5,WR1,WR2,WR15,TE1,TE7,DST4,48400,139.0
QB5,RB3,RB5,WR1,WR2,WR17,TE2,TE3,DST4,48400,128.1
QB5,RB3,RB6,WR1,WR2,WR12,TE3,TE7,DST4,48400,142.0
QB5,RB3,RB6,WR1,WR2,WR13,TE2,TE7,DST4,48400,136.9
QB5,RB3,RB6,WR1,WR2,WR14,TE1,TE7,DST4,48400,141.0
QB5,RB3,RB6,WR1,WR2,WR17,TE1,TE3,DST4,48400,132.2
QB5,RB3,RB12,WR1,WR2,WR12,TE2,TE3,DST4,48400,133.0
QB5,RB3,RB12,WR1,WR2,WR13,TE1,TE3,DST4,48400,131.1
QB5,RB3,RB12,WR1,WR2,WR14,TE1,TE2,DST4,48400,132.0
QB5,RB3,RB13,WR1,WR2,WR10,TE1,TE3,DST4,48400,126.6
QB5,RB3,RB13,WR1,WR2,WR11,TE1,TE2,DST4,48400,126.0
QB5,RB4,RB5,WR1,WR2,WR12,TE3,TE7,DST4,48400,140.6
QB5,RB4,RB5,WR1,WR2,WR13,TE2,TE7,DST4,48400,135.5
QB5,RB4,RB5,WR1,WR2,WR14,TE1,TE7,DST4,48400,139.6
QB5,RB4,RB5,WR1,WR2,WR17,TE1,TE3,DST4,48400,130.8
QB5,RB4,RB6,WR1,WR2,WR11,TE3,TE7,DST4,48400,139.6
QB5,RB4,RB6,WR1,WR2,WR12,TE2,TE7,DST4,48400,141.5
QB5,RB4,RB6,WR1,WR2,WR13,TE1,TE7,DST4,48400,139.6
QB5,RB4,RB6,WR1,WR2,WR17,TE1,TE2,DST4,48400,131.7
QB5,RB4,RB12,WR1,WR2,WR11,TE2,TE3,DST4,48400,130.6
QB5,RB4,RB12,WR1,WR2,WR12,TE1,TE3,DST4,48400,135.7
QB5,RB4,RB12,WR1,WR2,WR13,TE1,TE2,DST4,48400,130.6
QB5,RB4,RB13,WR1,WR2,WR10,TE1,TE2,DST4,48400,126.1
QB5,RB5,RB6,WR1,WR2,WR10,TE3,TE7,DST4,48400,137.1
QB5,RB5,RB6,WR1,WR2,WR11,TE2,TE7,DST4,48400,136.5
QB5,RB5,RB6,WR1,WR2,WR12,TE1,TE7,DST4,48400,141.6
QB5,RB5,RB6,WR1,WR2,WR16,TE2,TE3,DST4,48400,135.1
QB5,RB5,RB12,WR1,WR2,WR10,TE2,TE3,DST4,48400,128.1
QB5,RB5,RB12,WR1,WR2,WR11,TE1,TE3,DST4,48400,130.7
QB5,RB5,RB12,WR1,WR2,WR12,TE1,TE2,DST4,48400,132.6
QB5,RB6,RB12,WR1,WR2,WR10,TE1,TE3,DST4,48400,132.2
QB5,RB6,RB12,WR1,WR2,WR11,TE1,TE2,DST4,48400,131.6
QB5,RB1,RB2,WR1,WR2,WR13,TE6,RB3,DST4,48400,131.0
QB5,RB1,RB2,WR1,WR10,WR11,TE1,RB3,DST4,48400,131.6
QB5,RB1,RB2,WR1,WR2,WR12,TE6,RB4,DST4,48400,135.6
QB5,RB1,RB2,WR1,WR2,WR11,TE6,RB5,DST4,48400,130.6
QB5,RB1,RB2,WR1,WR2,WR10,TE6,RB6,DST4,48400,132.1
QB5,RB1,RB3,WR1,WR2,WR10,TE7,RB4,DST4,48400,136.4
QB5,RB1,RB3,WR1,WR2,WR15,TE3,RB4,DST4,48400,136.1
QB5,RB1,RB3,WR1,WR2,WR16,TE2,RB4,DST4,48400,134.4
QB5,RB1,RB3,WR1,WR2,WR14,TE3,RB5,DST4,48400,134.1
QB5,RB1,RB3,WR1,WR2,WR15,TE2,RB5,DST4,48400,133.0
QB5,RB1,RB3,WR1,WR2,WR16,TE1,RB5,DST4,48400,134.5
QB5,RB1,RB3,WR1,WR2,WR13,TE3,RB6,DST4,48400,134.1
QB5,RB1,RB3,WR1,WR2,WR14,TE2,RB6,DST4,48400,135.0
QB5,RB1,RB3,WR1,WR2,WR15,TE1,RB6,DST4,48400,137.1
QB5,RB1,RB4,WR1,WR2,WR13,TE3,RB5,DST4,48400,132.7
QB5,RB1,RB4,WR1,WR2,WR14,TE2,RB5,DST4,48400,133.6
QB5,RB1,RB4,WR1,WR2,WR15,TE1,RB5,DST4,48400,135.7
QB5,RB1,RB4,WR1,WR2,WR12,TE3,RB6,DST4,48400,138.7
QB5,RB1,RB4,WR1,WR2,WR13,TE2,RB6,DST4,48400,133.6
QB5,RB1,RB4,WR1,WR2,WR14,TE1,RB6,DST4,48400,137.7
QB5,RB1,RB5,WR1,WR2,WR11,TE3,RB6,DST4,48400,133.7
QB5,RB1,RB5,WR1,WR2,WR12,TE2,RB6,DST4,48400,135.6
QB5,RB1,RB5,WR1,WR2,WR13,TE1,RB6,DST4,48400,133.7
QB5,RB3,RB4,WR1,WR2,WR10,TE3,RB5,DST4,48400,133.6
QB5,RB3,RB4,WR1,WR2,WR11,TE2,RB5,DST4,48400,133.0
QB5,RB3,RB4,WR1,WR2,WR12,TE1,RB5,DST4,48400,138.1
QB5,RB3,RB4,WR1,WR2,WR10,TE2,RB6,DST4,48400,134.5
QB5,RB3,RB4,WR1,WR2,WR11,TE1,RB6,DST4,48400,137.1
QB5,RB3,RB5,WR1,WR2,WR10,TE1,RB6,DST4,48400,134.6
QB5,RB1,RB2,WR1,WR2,WR10,TE6,WR11,DST4,48400,136.0
QB5,RB1,RB3,WR1,WR2,WR10,TE3,WR14,DST4,48400,139.5
QB5,RB1,RB3,WR1,WR2,WR10,TE2,WR15,DST4,48400,138.4
QB5,RB1,RB3,WR1,WR2,WR10,TE1,WR16,DST4,48400,139.9
QB5,RB1,RB3,WR1,WR2,WR11,TE3,WR13,DST4,48400,138.0
QB5,RB1,RB3,WR1,WR2,WR11,TE2,WR14,DST4,48400,138.9
QB5,RB1,RB3,WR1,WR2,WR11,TE1,WR15,DST4,48400,141.0
QB5,RB1,RB3,WR1,WR2,WR12,TE2,WR13,DST4,48400,139.9
QB5,RB1,RB3,WR1,WR2,WR12,TE1,WR14,DST4,48400,144.0
QB5,RB1,RB4,WR1,WR2,WR10,TE3,WR13,DST4,48400,138.1
QB5,RB1,RB4,WR1,WR2,WR10,TE2,WR14,DST4,48400,139.0
QB5,RB1,RB4,WR1,WR2,WR10,TE1,WR15,DST4,48400,141.1
QB5,RB1,RB4,WR1,WR2,WR11,TE3,WR12,DST4,48400,142.6
QB5,RB1,RB4,WR1,WR2,WR11,TE2,WR13,DST4,48400,137.5
QB5,RB1,RB4,WR1,WR2,WR11,TE1,WR14,DST4,48400,141.6
QB5,RB1,RB4,WR1,WR2,WR12,TE1,WR13,DST4,48400,142.6
QB5,RB1,RB5,WR1,WR2,WR10,TE3,WR12,DST4,48400,140.1
QB5,RB1,RB5,WR1,WR2,WR10,TE2,WR13,DST4,48400,135.0
QB5,RB1,RB5,WR1,WR2,WR10,TE1,WR14,DST4,48400,139.1
QB5,RB1,RB5,WR1,WR2,WR11,TE2,WR12,DST4,48400,139.5
QB5,RB1,RB5,WR1,WR2,WR11,TE1,WR13,DST4,48400,137.6
QB5,RB1,RB6,WR1,WR2,WR10,TE3,WR11,DST4,48400,139.1
QB5,RB1,RB6,WR1,WR2,WR10,TE2,WR12,DST4,48400,141.0
QB5,RB1,RB6,WR1,WR2,WR10,TE1,WR13,DST4,48400,139.1
QB5,RB1,RB6,WR1,WR2,WR11,TE1,WR12,DST4,48400,143.6
QB5,RB3,RB4,WR1,WR2,WR10,TE2,WR11,DST4,48400,138.4
QB5,RB3,RB4,WR1,WR2,WR10,TE1,WR12,DST4,48400,143.5
QB5,RB3,RB5,WR1,WR2,WR10,TE1,WR11,DST4,48400,138.5
QB5,RB1,RB2,WR1,WR2,WR10,TE2,TE10,DST4,48500,134.1
QB5,RB1,RB2,WR1,WR2,WR10,TE3,TE9,DST4,48500,133.2
QB5,RB1,RB2,WR1,WR2,WR11,TE1,TE10,DST4,48500,136.7
QB5,RB1,RB2,WR1,WR2,WR11,TE2,TE9,DST4,48500,132.6
QB5,RB1,RB2,WR1,WR2,WR11,TE6,TE8,DST4,48500,133.5
QB5,RB1,RB2,WR1,WR2,WR12,TE1,TE9,DST4,48500,137.7
QB5,RB1,RB2,WR1,WR2,WR18,TE1,TE7,DST4,48500,130.7
QB5,RB1,RB2,WR1,WR10,WR12,TE3,TE6,DST4,48500,133.1
QB5,RB1,RB2,WR1,WR10,WR13,TE2,TE6,DST4,48500,128.0
QB5,RB1,RB2,WR1,WR10,WR14,TE1,TE6,DST4,48500,132.1
QB5,RB1,RB2,WR1,WR11,WR12,TE2,TE6,DST4,48500,132.5
QB5,RB1,RB2,WR1,WR11,WR13,TE1,TE6,DST4,48500,130.6
QB5,RB1,RB2,WR2,WR10,WR11,TE3,TE6,DST4,48500,133.2
QB5,RB1,RB2,WR2,WR10,WR12,TE2,TE6,DST4,48500,135.1
QB5,RB1,RB2,WR2,WR10,WR13,TE1,TE6,DST4,48500,133.2
QB5,RB1,RB2,WR2,WR11,WR12,TE1,TE6,DST4,48500,137.7
QB5,RB1,RB3,WR1,WR2,WR14,TE3,TE8,DST4,48500,137.0
QB5,RB1,RB3,WR1,WR2,WR14,TE6,TE7,DST4,48500,136.8
QB5,RB1,RB3,WR1,WR2,WR15,TE2,TE8,DST4,48500,135.9
QB5,RB1,RB3,WR1,WR2,WR16,TE1,TE8,DST4,48500,137.4
QB5,RB1,RB3,WR1,WR2,WR17,TE3,TE6,DST4,48500,128.0
QB5,RB1,RB3,WR1,WR10,WR11,TE2,TE7,DST4,48500,133.3
QB5,RB1,RB3,WR1,WR10,WR12,TE1,TE7,DST4,48500,138.4
QB5,RB1,RB3,WR1,WR10,WR16,TE2,TE3,DST4,48500,131.9
QB5,RB1,RB3,WR1,WR11,WR15,TE2,TE3,DST4,48500,133.0
QB5,RB1,RB3,WR1,WR11,WR16,TE1,TE3,DST4,48500,134.5
QB5,RB1,RB3,WR1,WR12,WR14,TE2,TE3,DST4,48500,136.0
QB5,RB1,RB3,WR1,WR12,WR15,TE1,TE3,DST4,48500,138.1
QB5,RB1,RB3,WR1,WR12,WR16,TE1,TE2,DST4,48500,136.4
QB5,RB1,RB3,WR1,WR13,WR14,TE1,TE3,DST4,48500,134.1
QB5,RB1,RB3,WR1,WR13,WR15,TE1,TE2,DST4,48500,133.0
QB5,RB1,RB3,WR2,WR10,WR11,TE1,TE7,DST4,48500,138.5
QB5,RB1,RB3,WR2,WR10,WR15,TE2,TE3,DST4,48500,135.6
QB5,RB1,RB3,WR2,WR10,WR16,TE1,TE3,DST4,48500,137.1
QB5,RB1,RB3,WR2,WR11,WR14,TE2,TE3,DST4,48500,136.1
QB5,RB1,RB3,WR2,WR11,WR15,TE1,TE3,DST4,48500,138.2
QB5,RB1,RB3,WR2,WR11,WR16,TE1,TE2,DST4,48500,136.5
QB5,RB1,RB3,WR2,WR12,WR13,TE2,TE3,DST4,48500,137.1
QB5,RB1,RB3,WR2,WR12,WR14,TE1,TE3,DST4,48500,141.2
QB5,RB1,RB3,WR2,WR12,WR15,TE1,TE2,DST4,48500,140.1
QB5,RB1,RB3,WR2,WR13,WR14,TE1,TE2,DST4,48500,136.1
QB5,RB1,RB4,WR1,WR2,WR13,TE3,TE8,DST4,48500,135.6
QB5,RB1,RB4,WR1,WR2,WR13,TE6,TE7,DST4,48500,135.4
QB5,RB1,RB4,WR1,WR2,WR14,TE2,TE8,DST4,48500,136.5
QB5,RB1,RB4,WR1,WR2,WR15,TE1,TE8,DST4,48500,138.6
QB5,RB1,RB4,WR1,WR2,WR17,TE2,TE6,DST4,48500,127.5
QB5,RB1,RB4,WR1,WR10,WR11,TE1,TE7,DST4,48500,136.0
QB5,RB1,RB4,WR1,WR10,WR15,TE2,TE3,DST4,48500,133.1
QB5,RB1,RB4,WR1,WR10,WR16,TE1,TE3,DST4,48500,134.6
QB5,RB1,RB4,WR1,WR11,WR14,TE2,TE3,DST4,48500,133.6
QB5,RB1,RB4,WR1,WR11,WR15,TE1,TE3,DST4,48500,135.7
QB5,RB1,RB4,WR1,WR11,WR16,TE1,TE2,DST4,48500,134.0
QB5,RB1,RB4,WR1,WR12,WR13,TE2,TE3,DST4,48500,134.6
QB5,RB1,RB4,WR1,WR12,WR14,TE1,TE3,DST4,48500,138.7
QB5,RB1,RB4,WR1,WR12,WR15,TE1,TE2,DST4,48500,137.6
QB5,RB1,RB4,WR1,WR13,WR14,TE1,TE2,DST4,48500,133.6
QB5,RB1,RB4,WR2,WR10,WR14,TE2,TE3,DST4,48500,136.2
QB5,RB1,RB4,WR2,WR10,WR15,TE1,TE3,DST4,48500,138.3
QB5,RB1,RB4,WR2,WR10,WR16,TE1,TE2,DST4,48500,136.6
QB5,RB1,RB4,WR2,WR11,WR13,TE2,TE3,DST4,48500,134.7
QB5,RB1,RB4,WR2,WR11,WR14,TE1,TE3,DST4,48500,138.8
QB5,RB1,RB4,WR2,WR11,WR15,TE1,TE2,DST4,48500,137.7
QB5,RB1,RB4,WR2,WR12,WR13,TE1,TE3,DST4,48500,139.8
QB5,RB1,RB4,WR2,WR12,WR14,TE1,TE2,DST4,48500,140.7
QB5,RB1,RB5,WR1,WR2,WR12,TE3,TE8,DST4,48500,137.6
QB5,RB1,RB5,WR1,WR2,WR12,TE6,TE7,DST4,48500,137.4
QB5,RB1,RB5,WR1,WR2,WR13,TE2,TE8,DST4,48500,132.5
QB5,RB1,RB5,WR1,WR2,WR14,TE1,TE8,DST4,48500,136.6
QB5,RB1,RB5,WR1,WR2,WR17,TE1,TE6,DST4,48500,127.6
QB5,RB1,RB5,WR1,WR10,WR14,TE2,TE3,DST4,48500,131.1
QB5,RB1,RB5,WR1,WR10,WR15,TE1,TE3,DST4,48500,133.2
QB5,RB1,RB5,WR1,WR10,WR16,TE1,TE2,DST4,48500,131.5
QB5,RB1,RB5,WR1,WR11,WR13,TE2,TE3,DST4,48500,129.6
QB5,RB1,RB5,WR1,WR11,WR14,TE1,TE3,DST4,48500,133.7
QB5,RB1,RB5,WR1,WR11,WR15,TE1,TE2,DST4,48500,132.6
QB5,RB1,RB5,WR1,WR12,WR13,TE1,TE3,DST4,48500,134.7
QB5,RB1,RB5,WR1,WR12,WR14,TE1,TE2,DST4,48500,135.6
QB5,RB1,RB5,WR2,WR10,WR13,TE2,TE3,DST4,48500,132.2
QB5,RB1,RB5,WR2,WR10,WR14,TE1,TE3,DST4,48500,136.3
QB5,RB1,RB5,WR2,WR10,WR15,TE1,TE2,DST4,48500,135.2
QB5,RB1,RB5,WR2,WR11,WR12,TE2,TE3,DST4,48500,136.7
QB5,RB1,RB5,WR2,WR11,WR13,TE1,TE3,DST4,48500,134.8
QB5,RB1,RB5,WR2,WR11,WR14,TE1,TE2,DST4,48500,135.7
QB5,RB1,RB5,WR2,WR12,WR13,TE1,TE2,DST4,48500,136.7
QB5,RB1,RB6,WR1,WR2,WR11,TE3,TE8,DST4,48500,136.6
QB5,RB1,RB6,WR1,WR2,WR11,TE6,TE7,DST4,48500,136.4
QB5,RB1,RB6,WR1,WR2,WR12,TE2,TE8,DST4,48500,138.5
QB5,RB1,RB6,WR1,WR2,WR13,TE1,TE8,DST4,48500,136.6
QB5,RB1,RB6,WR1,WR2,WR16,TE3,TE6,DST4,48500,135.0
QB5,RB1,RB6,WR1,WR10,WR13,TE2,TE3,DST4,48500,131.1
QB5,RB1,RB6,WR1,WR10,WR14,TE1,TE3,DST4,48500,135.2
QB5,RB1,RB6,WR1,WR10,WR15,TE1,TE2,DST4,48500,134.1
QB5,RB1,RB6,WR1,WR11,WR12,TE2,TE3,DST4,48500,135.6
QB5,RB1,RB6,WR1,WR11,WR13,TE1,TE3,DST4,48500,133.7
QB5,RB1,RB6,WR1,WR11,WR14,TE1,TE2,DST4,48500,134.6
QB5,RB1,RB6,WR1,WR12,WR13,TE1,TE2,DST4,48500,135.6
QB5,RB1,RB6,WR2,WR10,WR12,TE2,TE3,DST4,48500,138.2
QB5,RB1,RB6,WR2,WR10,WR13,TE1,TE3,DST4,48500,136.3
QB5,RB1,RB6,WR2,WR10,WR14,TE1,TE2,DST4,48500,137.2
QB5,RB1,RB6,WR2,WR11,WR12,TE1,TE3,DST4,48500,140.8
QB5,RB1,RB6,WR2,WR11,WR13,TE1,TE2,DST4,48500,135.7
QB5,RB1,RB12,WR1,WR2,WR10,TE3,TE6,DST4,48500,128.0
QB5,RB1,RB12,WR1,WR2,WR11,TE2,TE6,DST4,48500,127.4
QB5,RB1,RB12,WR1,WR2,WR12,TE1,TE6,DST4,48500,132.5
QB5,RB2,RB3,WR1,WR2,WR17,TE1,TE7,DST4,48500,134.1
QB5,RB2,RB3,WR1,WR2,WR19,TE1,TE2,DST4,48500,127.2
QB5,RB2,RB3,WR1,WR10,WR11,TE1,TE6,DST4,48500,131.5
QB5,RB2,RB4,WR1,WR2,WR16,TE3,TE7,DST4,48500,140.1
QB5,RB2,RB4,WR1,WR2,WR18,TE2,TE3,DST4,48500,127.8
QB5,RB2,RB5,WR1,WR2,WR15,TE3,TE7,DST4,48500,138.7
QB5,RB2,RB5,WR1,WR2,WR16,TE2,TE7,DST4,48500,137.0
QB5,RB2,RB5,WR1,WR2,WR18,TE1,TE3,DST4,48500,127.9
QB5,RB2,RB6,WR1,WR2,WR14,TE3,TE7,DST4,48500,140.7
QB5,RB2,RB6,WR1,WR2,WR15,TE2,TE7,DST4,48500,139.6
QB5,RB2,RB6,WR1,WR2,WR16,TE1,TE7,DST4,48500,141.1
QB5,RB2,RB6,WR1,WR2,WR18,TE1,TE2,DST4,48500,128.8
QB5,RB2,RB12,WR1,WR2,WR10,TE1,TE7,DST4,48500,134.1
QB5,RB2,RB12,WR1,WR2,WR14,TE2,TE3,DST4,48500,131.7
QB5,RB2,RB12,WR1,WR2,WR15,TE1,TE3,DST4,48500,133.8
QB5,RB2,RB12,WR1,WR2,WR16,TE1,TE2,DST4,48500,132.1
QB5,RB2,RB13,WR1,WR2,WR11,TE2,TE3,DST4,48500,125.7
QB5,RB2,RB13,WR1,WR2,WR12,TE1,TE3,DST4,48500,130.8
QB5,RB2,RB13,WR1,WR2,WR13,TE1,TE2,DST4,48500,125.7
QB5,RB2,RB14,WR1,WR2,WR10,TE1,TE3,DST4,48500,134.3
QB5,RB2,RB14,WR1,WR2,WR11,TE1,TE2,DST4,48500,133.7
QB5,RB3,RB4,WR1,WR2,WR10,TE3,TE8,DST4,48500,136.5
QB5,RB3,RB4,WR1,WR2,WR10,TE6,TE7,DST4,48500,136.3
QB5,RB3,RB4,WR1,WR2,WR11,TE2,TE8,DST4,48500,135.9
QB5,RB3,RB4,WR1,WR2,WR12,TE1,TE8,DST4,48500,141.0
QB5,RB3,RB4,WR1,WR2,WR15,TE3,TE6,DST4,48500,136.0
QB5,RB3,RB4,WR1,WR2,WR16,TE2,TE6,DST4,48500,134.3
QB5,RB3,RB4,WR1,WR10,WR12,TE2,TE3,DST4,48500,135.5
QB5,RB3,RB4,WR1,WR10,WR13,TE1,TE3,DST4,48500,133.6
QB5,RB3,RB4,WR1,WR10,WR14,TE1,TE2,DST4,48500,134.5
QB5,RB3,RB4,WR1,WR11,WR12,TE1,TE3,DST4,48500,138.1
QB5,RB3,RB4,WR1,WR11,WR13,TE1,TE2,DST4,48500,133.0
QB5,RB3,RB4,WR2,WR10,WR11,TE2,TE3,DST4,48500,135.6
QB5,RB3,RB4,WR2,WR10,WR12,TE1,TE3,DST4,48500,140.7
QB5,RB3,RB4,WR2,WR10,WR13,TE1,TE2,DST4,48500,135.6
QB5,RB3,RB4,WR2,WR11,WR12,TE1,TE2,DST4,48500,140.1
QB5,RB3,RB5,WR1,WR2,WR10,TE2,TE8,DST4,48500,133.4
QB5,RB3,RB5,WR1,WR2,WR11,TE1,TE8,DST4,48500,136.0
QB5,RB3,RB5,WR1,WR2,WR14,TE3,TE6,DST4,48500,134.0
QB5,RB3,RB5,WR1,WR2,WR15,TE2,TE6,DST4,48500,132.9
